StudyHours,Attendance,Discussions,Motivation,AssignmentCompletion,ExamScore,FinalGrade
17,83,1,2,83,94,0
34,74,1,1,54,98,0
34,74,0,1,77,87,0
29,90,0,1,79,93,0
29,90,0,1,76,47,3
29,90,1,1,76,97,0
12,81,1,1,78,80,1
12,81,0,1,76,74,1
12,81,1,1,67,63,2
12,81,1,1,93,67,2
12,81,1,0,78,80,1
12,81,0,0,76,74,1
12,81,1,0,67,63,2
12,81,1,0,93,67,2
12,81,1,2,78,80,1
12,81,0,2,76,74,1
12,81,1,2,67,63,2
12,81,1,2,93,67,2
16,63,1,2,80,53,3
16,63,0,2,53,66,2
16,63,1,0,80,53,3
16,63,0,0,53,66,2
16,63,1,1,80,53,3
16,63,0,1,53,66,2
32,83,1,0,87,62,2
32,83,1,0,83,69,2
32,83,0,0,58,52,3
32,83,1,1,87,62,2
32,83,1,1,83,69,2
32,83,0,1,58,52,3
20,82,1,0,95,68,2
20,82,1,0,77,57,2
20,82,1,0,93,48,3
20,82,1,0,54,51,3
20,82,1,0,95,73,1
20,82,1,0,95,75,1
20,82,1,1,95,68,2
20,82,1,1,77,57,2
20,82,1,1,93,48,3
20,82,1,1,54,51,3
20,82,1,1,95,73,1
20,82,1,1,95,75,1
17,75,1,1,81,68,2
17,75,1,2,81,68,2
29,84,1,2,93,77,1
29,84,0,2,86,90,0
18,93,1,1,96,67,2
18,93,1,0,96,67,2
18,93,1,2,96,67,2
38,63,0,2,64,52,3
38,63,1,2,90,81,1
38,63,1,2,80,89,0
27,69,1,1,75,78,1
27,69,1,1,55,91,0
19,94,0,1,98,87,0
19,94,1,1,77,72,1
38,86,1,2,83,84,1
38,86,1,2,75,54,3
38,86,1,2,93,90,0
26,94,1,1,84,81,1
26,94,1,0,84,81,1
26,94,1,2,84,81,1
32,84,1,1,96,55,2
13,71,1,0,76,40,3
13,71,0,0,81,68,2
13,71,1,2,76,40,3
13,71,0,2,81,68,2
14,84,1,1,99,40,3
14,84,1,2,99,40,3
14,61,0,0,80,81,1
14,61,1,0,57,86,0
14,61,0,1,80,81,1
14,61,1,1,57,86,0
14,61,0,2,80,81,1
14,61,1,2,57,86,0
17,90,1,1,91,52,3
17,90,1,1,75,92,0
17,90,1,0,91,52,3
17,90,1,0,75,92,0
13,83,1,1,64,92,0
13,83,1,1,93,41,3
13,83,1,1,66,51,3
13,83,1,2,64,92,0
13,83,1,2,93,41,3
13,83,1,2,66,51,3
19,68,0,1,79,55,2
19,68,1,1,63,91,0
19,68,0,2,79,55,2
19,68,1,2,63,91,0
19,68,0,0,79,55,2
19,68,1,0,63,91,0
35,77,1,1,56,87,0
9,86,0,2,100,97,0
9,86,0,2,60,70,1
9,86,1,2,65,44,3
9,86,0,1,100,97,0
9,86,0,1,60,70,1
9,86,1,1,65,44,3
15,74,1,1,87,64,2
15,74,0,1,93,61,2
15,74,1,0,87,64,2
15,74,0,0,93,61,2
15,95,1,0,69,93,0
15,95,0,0,63,94,0
15,95,1,0,90,61,2
15,95,1,2,69,93,0
15,95,0,2,63,94,0
15,95,1,2,90,61,2
15,95,1,1,69,93,0
15,95,0,1,63,94,0
15,95,1,1,90,61,2
11,81,0,2,63,47,3
11,81,1,2,52,64,2
11,81,1,2,74,78,1
11,81,1,2,79,44,3
11,81,0,2,94,52,3
36,96,0,1,71,57,2
36,96,0,1,62,88,0
29,66,1,1,57,55,2
29,66,1,1,89,61,2
22,86,1,1,86,42,3
22,86,0,1,82,66,2
31,68,0,0,58,93,0
31,68,0,0,51,91,0
31,68,1,0,91,93,0
31,68,0,0,55,99,0
12,98,1,1,73,72,1
12,98,0,1,83,45,3
12,98,1,1,81,44,3
12,98,1,0,73,72,1
12,98,0,0,83,45,3
12,98,1,0,81,44,3
17,84,1,0,54,81,1
17,84,1,0,96,60,2
17,84,1,2,54,81,1
17,84,1,2,96,60,2
17,84,1,1,54,81,1
17,84,1,1,96,60,2
7,69,1,2,62,59,2
7,69,0,2,98,84,1
9,86,0,1,80,41,3
9,86,1,1,50,96,0
7,88,1,0,95,57,2
7,88,0,0,97,69,2
7,88,0,0,57,51,3
24,98,1,2,51,64,2
24,98,1,2,50,94,0
24,98,1,2,99,71,1
24,98,1,2,53,42,3
24,98,1,2,72,66,2
24,98,1,1,51,64,2
24,98,1,1,50,94,0
24,98,1,1,99,71,1
24,98,1,1,53,42,3
24,98,1,1,72,66,2
29,74,1,1,78,41,3
29,74,1,2,78,41,3
28,87,1,2,65,85,0
28,87,1,1,65,85,0
30,78,1,1,58,51,3
14,93,0,0,77,83,1
14,93,0,0,57,79,1
31,71,0,1,97,79,1
31,71,0,1,79,97,0
19,60,1,2,87,88,0
19,60,1,2,50,87,0
15,77,1,1,86,91,0
15,77,0,1,91,72,1
18,84,1,1,98,99,0
18,84,0,1,68,66,2
18,84,1,1,81,100,0
18,84,1,0,98,99,0
18,84,0,0,68,66,2
18,84,1,0,81,100,0
12,70,1,1,51,81,1
12,70,1,1,57,90,0
12,70,1,2,51,81,1
12,70,1,2,57,90,0
29,88,1,1,90,49,3
13,61,1,0,86,67,2
13,61,1,0,69,98,0
13,61,1,0,58,57,2
15,65,0,1,51,79,1
15,65,0,1,80,96,0
15,65,0,1,60,47,3
15,65,0,0,51,79,1
15,65,0,0,80,96,0
15,65,0,0,60,47,3
14,92,1,2,64,86,0
14,92,1,2,92,64,2
12,74,0,0,63,81,1
12,74,0,1,63,81,1
16,90,1,1,57,52,3
16,90,0,1,79,62,2
16,90,1,0,57,52,3
16,90,0,0,79,62,2
22,94,0,0,61,51,3
22,94,1,0,87,94,0
22,94,1,0,62,50,3
22,94,0,1,61,51,3
22,94,1,1,87,94,0
22,94,1,1,62,50,3
18,75,1,0,50,97,0
18,75,1,0,76,96,0
18,75,1,2,50,97,0
18,75,1,2,76,96,0
18,75,1,1,50,97,0
18,75,1,1,76,96,0
11,71,0,1,53,75,1
11,71,0,1,96,67,2
11,71,1,1,86,42,3
11,71,1,1,60,86,0
14,100,1,2,50,53,3
14,100,1,2,52,73,1
14,100,1,2,76,56,2
14,100,1,2,80,94,0
14,100,1,0,50,53,3
14,100,1,0,52,73,1
14,100,1,0,76,56,2
14,100,1,0,80,94,0
14,100,1,1,50,53,3
14,100,1,1,52,73,1
14,100,1,1,76,56,2
14,100,1,1,80,94,0
20,75,1,0,88,99,0
20,75,0,0,94,66,2
20,75,1,0,66,94,0
20,75,1,1,88,99,0
20,75,0,1,94,66,2
20,75,1,1,66,94,0
20,75,1,2,88,99,0
20,75,0,2,94,66,2
20,75,1,2,66,94,0
29,76,1,0,84,42,3
29,76,1,0,65,91,0
29,76,1,0,71,76,1
29,76,1,0,75,97,0
29,76,1,0,71,90,0
29,76,1,1,84,42,3
29,76,1,1,65,91,0
29,76,1,1,71,76,1
29,76,1,1,75,97,0
29,76,1,1,71,90,0
28,86,0,1,58,89,0
27,92,0,1,89,67,2
27,92,0,2,89,67,2
27,92,0,0,89,67,2
15,71,1,1,59,68,2
15,71,1,1,62,73,1
15,71,1,1,80,95,0
15,71,1,0,59,68,2
15,71,1,0,62,73,1
15,71,1,0,80,95,0
7,64,1,1,84,93,0
7,64,1,1,96,81,1
7,64,1,1,54,66,2
7,64,1,1,80,96,0
28,81,0,1,69,73,1
28,81,1,1,93,52,3
28,81,0,1,56,74,1
30,68,0,1,100,100,0
30,68,1,1,52,41,3
17,89,0,1,92,81,1
5,83,1,1,92,40,3
5,83,1,1,88,51,3
13,96,0,1,95,91,0
13,96,1,1,72,74,1
13,96,0,1,50,53,3
13,96,0,0,95,91,0
13,96,1,0,72,74,1
13,96,0,0,50,53,3
19,99,0,2,71,80,1
19,99,0,2,64,74,1
19,99,0,2,53,94,0
19,99,1,2,66,52,3
19,99,1,2,91,83,1
19,99,0,0,71,80,1
19,99,0,0,64,74,1
19,99,0,0,53,94,0
19,99,1,0,66,52,3
19,99,1,0,91,83,1
29,98,1,0,77,69,2
29,98,1,0,52,58,2
17,73,0,0,99,47,3
17,73,0,0,78,80,1
17,73,0,2,99,47,3
17,73,0,2,78,80,1
17,73,0,1,99,47,3
17,73,0,1,78,80,1
19,68,1,0,79,94,0
19,68,1,1,79,94,0
23,63,1,2,86,63,2
23,63,1,1,86,63,2
23,63,1,0,86,63,2
25,94,1,0,97,79,1
15,100,0,1,58,65,2
15,100,0,2,58,65,2
36,66,1,2,50,81,1
9,71,0,1,83,58,2
25,80,0,1,52,79,1
25,80,0,1,75,79,1
25,80,0,0,52,79,1
25,80,0,0,75,79,1
18,90,1,2,71,85,0
18,90,1,2,74,60,2
18,90,1,1,71,85,0
18,90,1,1,74,60,2
18,90,1,0,71,85,0
18,90,1,0,74,60,2
8,75,0,1,89,55,2
8,75,0,1,64,77,1
8,75,1,1,84,100,0
27,77,0,0,82,91,0
27,77,0,2,82,91,0
10,63,1,1,90,100,0
10,63,1,1,73,89,0
10,63,1,1,93,66,2
10,63,0,1,69,97,0
10,63,1,1,85,82,1
10,63,1,0,90,100,0
10,63,1,0,73,89,0
10,63,1,0,93,66,2
10,63,0,0,69,97,0
10,63,1,0,85,82,1
22,92,1,1,55,56,2
22,92,0,1,51,42,3
22,92,1,1,65,63,2
22,92,1,2,55,56,2
22,92,0,2,51,42,3
22,92,1,2,65,63,2
22,92,1,0,55,56,2
22,92,0,0,51,42,3
22,92,1,0,65,63,2
29,64,0,1,99,49,3
13,67,0,1,56,82,1
13,67,0,1,84,81,1
21,77,1,0,83,92,0
21,77,1,2,83,92,0
21,77,1,1,83,92,0
7,84,1,0,63,88,0
7,84,1,0,84,55,2
7,84,1,1,63,88,0
7,84,1,1,84,55,2
7,66,0,2,64,79,1
7,66,0,2,56,65,2
7,66,1,2,67,70,1
7,64,1,2,79,60,2
28,84,1,1,78,65,2
28,84,1,1,100,44,3
28,84,1,2,78,65,2
28,84,1,2,100,44,3
7,70,1,1,53,62,2
7,70,0,1,61,41,3
23,95,1,0,54,98,0
23,95,0,0,64,73,1
23,95,1,2,54,98,0
23,95,0,2,64,73,1
23,95,1,1,54,98,0
23,95,0,1,64,73,1
44,68,0,0,99,85,0
7,98,1,2,65,77,1
7,98,0,2,56,59,2
28,69,1,0,54,42,3
28,69,1,1,54,42,3
29,73,1,0,76,90,0
29,73,1,0,52,91,0
10,93,0,1,52,63,2
10,93,1,1,76,56,2
10,93,1,1,76,73,1
18,61,0,1,54,82,1
18,61,1,1,97,66,2
18,61,0,2,54,82,1
18,61,1,2,97,66,2
17,66,0,1,77,49,3
17,66,1,1,88,68,2
17,66,1,1,77,85,0
17,66,1,1,89,57,2
14,75,1,1,78,42,3
16,60,1,0,96,44,3
9,90,0,0,86,98,0
9,91,0,2,76,91,0
9,91,0,2,84,58,2
32,75,1,2,98,99,0
32,75,1,2,51,62,2
32,75,1,1,98,99,0
32,75,1,1,51,62,2
10,97,0,0,98,89,0
10,97,1,0,92,66,2
10,97,1,0,73,91,0
34,68,1,2,70,87,0
14,71,0,1,62,62,2
14,71,1,1,89,94,0
14,71,0,0,62,62,2
14,71,1,0,89,94,0
22,100,0,1,69,59,2
22,100,1,1,53,65,2
9,60,1,1,72,97,0
9,60,1,1,96,85,0
9,60,1,1,66,94,0
31,84,1,0,94,99,0
11,88,1,0,52,60,2
28,78,0,0,98,87,0
12,77,1,1,86,64,2
12,77,0,1,69,76,1
12,77,1,1,100,94,0
12,77,1,0,86,64,2
12,77,0,0,69,76,1
12,77,1,0,100,94,0
27,65,1,1,84,78,1
18,63,0,1,75,61,2
18,63,0,1,79,72,1
21,97,0,1,61,87,0
21,97,0,1,91,57,2
21,97,0,0,61,87,0
21,97,0,0,91,57,2
21,97,0,2,61,87,0
21,97,0,2,91,57,2
17,90,1,0,82,53,3
17,90,0,0,71,56,2
17,90,0,0,86,91,0
17,90,1,0,56,77,1
17,90,1,0,76,42,3
17,90,1,1,82,53,3
17,90,0,1,71,56,2
17,90,0,1,86,91,0
17,90,1,1,56,77,1
17,90,1,1,76,42,3
5,88,1,1,75,66,2
16,70,0,2,62,71,1
16,70,1,2,81,97,0
16,70,1,2,59,78,1
21,87,0,2,63,55,2
21,87,0,2,56,43,3
21,87,0,1,63,55,2
21,87,0,1,56,43,3
21,85,1,1,72,45,3
21,85,0,1,85,56,2
21,85,0,1,97,52,3
21,85,1,0,72,45,3
21,85,0,0,85,56,2
21,85,0,0,97,52,3
8,80,0,1,82,91,0
8,80,1,1,71,82,1
8,80,1,1,62,66,2
27,91,1,1,98,58,2
27,91,1,1,55,70,1
27,91,1,1,89,95,0
27,91,0,1,92,60,2
27,91,0,1,80,84,1
27,91,1,0,98,58,2
27,91,1,0,55,70,1
27,91,1,0,89,95,0
27,91,0,0,92,60,2
27,91,0,0,80,84,1
15,93,0,1,95,42,3
15,93,1,1,96,42,3
15,93,0,1,62,92,0
15,93,1,1,58,54,3
15,93,0,2,95,42,3
15,93,1,2,96,42,3
15,93,0,2,62,92,0
15,93,1,2,58,54,3
15,93,0,0,95,42,3
15,93,1,0,96,42,3
15,93,0,0,62,92,0
15,93,1,0,58,54,3
11,99,0,1,93,56,2
11,99,1,1,94,49,3
31,77,1,2,88,60,2
31,77,1,2,80,65,2
31,61,1,1,80,94,0
31,61,0,1,85,49,3
31,61,0,1,53,68,2
31,61,0,1,93,40,3
21,68,1,0,84,61,2
21,68,1,0,87,84,1
21,68,0,0,52,54,3
27,62,1,1,66,74,1
27,62,1,0,66,74,1
23,83,1,1,94,66,2
23,83,1,1,58,99,0
23,83,0,1,95,99,0
23,83,1,1,71,94,0
23,83,0,1,60,66,2
16,98,0,1,59,94,0
16,98,0,1,52,51,3
16,98,1,1,96,49,3
12,62,1,2,61,58,2
12,62,0,2,87,100,0
9,100,1,1,76,47,3
9,100,1,1,77,43,3
9,100,0,1,99,71,1
13,74,0,1,82,89,0
13,74,1,1,62,49,3
13,74,0,0,82,89,0
13,74,1,0,62,49,3
13,74,0,2,82,89,0
13,74,1,2,62,49,3
17,62,1,1,72,81,1
17,62,1,1,87,81,1
17,62,0,1,69,50,3
17,62,1,1,94,76,1
17,62,1,1,83,81,1
17,62,1,1,60,44,3
17,62,1,2,72,81,1
17,62,1,2,87,81,1
17,62,0,2,69,50,3
17,62,1,2,94,76,1
17,62,1,2,83,81,1
17,62,1,2,60,44,3
9,75,1,0,58,98,0
9,75,1,0,89,72,1
9,75,1,0,94,84,1
10,69,1,0,60,82,1
10,69,1,1,60,82,1
29,63,1,2,87,72,1
7,63,1,1,53,76,1
7,63,1,1,91,51,3
7,63,1,1,52,98,0
7,63,1,1,69,56,2
15,88,1,1,94,87,0
15,88,0,1,93,71,1
10,77,0,0,82,43,3
10,77,0,1,82,43,3
13,80,0,1,79,63,2
13,80,0,1,63,80,1
13,80,1,1,91,43,3
9,83,0,1,89,88,0
9,83,1,1,72,92,0
14,92,0,0,85,90,0
14,92,1,0,91,94,0
14,92,1,0,54,68,2
11,60,0,2,98,78,1
11,60,0,2,79,92,0
26,64,1,0,76,96,0
26,64,1,0,100,44,3
26,64,1,0,80,61,2
26,64,0,0,65,94,0
13,86,0,1,99,82,1
13,86,1,1,96,90,0
9,87,1,0,53,72,1
9,62,1,2,81,52,3
9,62,1,2,90,57,2
9,62,1,2,99,99,0
28,72,1,0,74,76,1
28,72,1,0,56,79,1
28,72,1,0,96,74,1
28,72,1,0,93,63,2
28,72,1,2,74,76,1
28,72,1,2,56,79,1
28,72,1,2,96,74,1
28,72,1,2,93,63,2
16,92,1,2,98,51,3
16,92,1,2,65,57,2
16,92,1,2,81,46,3
16,92,1,0,98,51,3
16,92,1,0,65,57,2
16,92,1,0,81,46,3
15,81,1,0,69,79,1
15,81,1,0,97,51,3
15,81,1,0,90,47,3
15,81,1,2,69,79,1
15,81,1,2,97,51,3
15,81,1,2,90,47,3
27,75,1,1,100,47,3
27,75,1,1,96,55,2
27,75,1,1,85,62,2
27,75,1,0,100,47,3
27,75,1,0,96,55,2
27,75,1,0,85,62,2
30,98,1,2,76,43,3
30,98,1,1,76,43,3
10,74,0,2,87,67,2
24,75,1,2,74,90,0
24,75,1,2,77,96,0
24,75,1,0,74,90,0
24,75,1,0,77,96,0
28,68,1,1,66,87,0
28,68,1,1,90,89,0
28,68,1,1,77,75,1
14,91,1,2,87,62,2
14,91,1,2,84,99,0
8,71,1,1,79,66,2
8,71,1,1,63,98,0
8,71,1,1,77,72,1
8,71,1,1,81,93,0
14,63,0,2,72,93,0
14,63,1,2,52,92,0
14,63,0,1,72,93,0
14,63,1,1,52,92,0
31,62,1,2,55,93,0
21,74,1,0,84,44,3
21,74,0,0,51,65,2
21,74,0,0,87,80,1
21,74,1,0,50,98,0
21,74,0,0,53,84,1
21,74,1,0,64,100,0
26,77,1,1,79,83,1
26,77,1,0,79,83,1
37,96,1,1,92,41,3
19,73,1,1,69,42,3
21,64,0,2,68,93,0
21,64,0,2,64,64,2
21,64,0,0,68,93,0
21,64,0,0,64,64,2
15,63,1,0,50,71,1
15,63,0,0,72,68,2
15,63,1,0,53,73,1
15,63,1,0,51,66,2
15,63,1,1,50,71,1
15,63,0,1,72,68,2
15,63,1,1,53,73,1
15,63,1,1,51,66,2
15,63,1,2,50,71,1
15,63,0,2,72,68,2
15,63,1,2,53,73,1
15,63,1,2,51,66,2
24,96,1,1,52,51,3
24,96,1,1,86,50,3
24,96,0,1,62,89,0
24,96,0,1,80,60,2
18,100,1,1,54,58,2
18,100,1,2,54,58,2
21,75,0,0,79,72,1
21,75,1,0,53,48,3
21,75,0,0,98,94,0
21,75,0,2,79,72,1
21,75,1,2,53,48,3
21,75,0,2,98,94,0
20,88,0,1,57,99,0
20,88,0,1,84,82,1
20,88,1,1,73,89,0
25,96,1,1,57,79,1
25,96,1,1,82,91,0
25,96,1,1,72,94,0
25,96,1,1,90,60,2
29,69,1,1,100,61,2
29,69,1,1,78,51,3
29,69,1,1,83,64,2
29,67,1,1,91,91,0
5,69,1,1,61,94,0
5,69,0,1,88,86,0
5,69,1,1,99,58,2
28,80,0,0,96,62,2
28,80,0,2,96,62,2
28,80,0,1,96,62,2
13,98,0,2,90,50,3
13,98,1,2,58,49,3
13,98,0,1,90,50,3
13,98,1,1,58,49,3
30,62,0,1,87,50,3
13,73,0,2,76,41,3
13,73,0,1,76,41,3
31,96,1,0,99,63,2
31,96,0,0,90,46,3
31,96,1,0,67,89,0
31,96,1,1,99,63,2
31,96,0,1,90,46,3
31,96,1,1,67,89,0
13,65,1,0,78,91,0
13,65,0,0,65,58,2
13,65,0,0,94,86,0
13,65,0,0,73,73,1
13,65,0,0,80,100,0
13,65,1,1,78,91,0
13,65,0,1,65,58,2
13,65,0,1,94,86,0
13,65,0,1,73,73,1
13,65,0,1,80,100,0
34,84,0,1,72,48,3
34,84,1,1,89,94,0
34,84,1,1,83,91,0
34,84,1,1,96,83,1
34,84,1,1,60,78,1
21,94,1,1,56,77,1
21,94,1,1,70,71,1
21,94,1,0,56,77,1
21,94,1,0,70,71,1
20,63,1,1,51,99,0
20,63,1,1,66,94,0
20,63,1,0,51,99,0
20,63,1,0,66,94,0
20,63,1,2,51,99,0
20,63,1,2,66,94,0
12,76,1,1,78,64,2
12,76,1,1,77,74,1
12,76,0,1,55,76,1
12,76,1,0,78,64,2
12,76,1,0,77,74,1
12,76,0,0,55,76,1
14,72,1,1,72,46,3
14,72,1,2,72,46,3
27,79,0,2,80,49,3
27,79,1,2,65,62,2
14,78,1,1,57,100,0
14,78,0,1,94,71,1
14,78,1,1,98,79,1
18,85,1,1,69,78,1
18,85,1,1,75,45,3
18,85,1,2,69,78,1
18,85,1,2,75,45,3
7,62,1,0,92,81,1
7,62,0,0,81,45,3
7,62,1,0,74,97,0
13,81,1,0,78,48,3
13,81,1,0,78,93,0
13,81,0,0,55,74,1
13,81,1,0,70,43,3
13,81,0,0,56,93,0
9,89,0,1,85,56,2
9,89,1,1,70,84,1
9,89,0,1,98,74,1
9,89,0,1,81,93,0
12,69,1,1,68,57,2
12,69,1,1,51,90,0
12,69,1,1,85,47,3
12,69,1,1,76,87,0
12,69,1,0,68,57,2
12,69,1,0,51,90,0
12,69,1,0,85,47,3
12,69,1,0,76,87,0
32,80,0,0,87,43,3
29,83,1,1,52,91,0
29,83,1,1,62,54,3
29,83,0,1,83,52,3
29,83,1,2,52,91,0
29,83,1,2,62,54,3
29,83,0,2,83,52,3
31,70,0,2,66,98,0
10,77,0,2,52,75,1
10,77,1,2,56,66,2
10,77,0,2,68,100,0
10,77,1,2,69,95,0
10,77,1,2,97,42,3
10,77,0,1,52,75,1
10,77,1,1,56,66,2
10,77,0,1,68,100,0
10,77,1,1,69,95,0
10,77,1,1,97,42,3
23,60,1,0,98,61,2
23,60,1,0,72,41,3
27,64,0,0,93,55,2
27,64,0,1,93,55,2
27,64,0,2,93,55,2
21,70,1,0,80,91,0
21,70,1,0,77,85,0
21,70,1,2,80,91,0
21,70,1,2,77,85,0
21,70,1,1,80,91,0
21,70,1,1,77,85,0
11,72,0,2,86,63,2
11,72,1,2,96,64,2
11,72,0,0,86,63,2
11,72,1,0,96,64,2
15,82,0,1,92,65,2
32,87,1,1,65,47,3
32,87,1,1,89,70,1
29,83,1,0,79,64,2
29,83,0,0,71,85,0
29,83,1,2,79,64,2
29,83,0,2,71,85,0
29,83,1,1,79,64,2
29,83,0,1,71,85,0
34,77,0,1,64,72,1
5,95,0,0,85,60,2
32,76,1,1,61,76,1
32,76,1,1,82,90,0
32,76,1,0,61,76,1
32,76,1,0,82,90,0
17,100,1,0,81,68,2
17,100,1,0,85,74,1
17,100,1,0,57,96,0
12,61,0,0,89,78,1
17,64,1,1,90,51,3
17,64,1,1,73,81,1
17,64,1,1,82,55,2
17,64,1,0,90,51,3
17,64,1,0,73,81,1
17,64,1,0,82,55,2
17,64,1,2,90,51,3
17,64,1,2,73,81,1
17,64,1,2,82,55,2
9,70,1,0,75,99,0
34,93,0,0,71,48,3
34,93,0,0,76,86,0
34,93,1,0,99,73,1
34,93,0,0,89,89,0
21,78,1,1,60,99,0
21,78,0,1,97,40,3
21,78,0,1,61,76,1
21,78,1,2,60,99,0
21,78,0,2,97,40,3
21,78,0,2,61,76,1
30,97,0,2,66,90,0
30,97,0,1,66,90,0
13,64,0,1,81,94,0
13,64,0,1,70,42,3
13,64,0,1,52,72,1
13,64,0,0,81,94,0
13,64,0,0,70,42,3
13,64,0,0,52,72,1
32,63,1,1,91,79,1
32,63,1,1,75,40,3
30,72,1,1,72,96,0
30,72,1,2,72,96,0
21,83,1,0,72,44,3
21,83,1,0,94,96,0
21,83,1,0,64,73,1
21,83,0,0,58,64,2
21,83,1,2,72,44,3
21,83,1,2,94,96,0
21,83,1,2,64,73,1
21,83,0,2,58,64,2
21,83,1,1,72,44,3
21,83,1,1,94,96,0
21,83,1,1,64,73,1
21,83,0,1,58,64,2
12,65,0,2,52,88,0
12,65,0,2,99,40,3
12,65,1,2,92,75,1
12,65,0,1,52,88,0
12,65,0,1,99,40,3
12,65,1,1,92,75,1
7,61,1,2,77,66,2
7,61,0,2,58,47,3
14,93,0,0,82,68,2
17,97,1,0,73,71,1
17,97,0,0,100,54,3
17,97,0,0,78,59,2
17,97,1,1,73,71,1
17,97,0,1,100,54,3
17,97,0,1,78,59,2
32,64,0,1,94,76,1
32,64,1,1,89,41,3
20,96,1,1,93,59,2
20,96,1,1,96,100,0
20,96,1,2,93,59,2
20,96,1,2,96,100,0
23,88,1,2,92,46,3
23,88,1,1,92,46,3
28,77,1,1,96,75,1
28,77,0,1,85,59,2
7,60,1,0,65,93,0
13,100,1,1,91,53,3
13,100,0,1,59,42,3
13,100,1,1,71,58,2
13,100,0,1,50,66,2
13,100,1,0,91,53,3
13,100,0,0,59,42,3
13,100,1,0,71,58,2
13,100,0,0,50,66,2
19,95,1,2,88,86,0
19,95,1,2,71,65,2
19,95,0,2,72,94,0
19,95,1,2,92,82,1
19,95,0,2,60,85,0
19,95,0,2,75,41,3
19,95,1,1,88,86,0
19,95,1,1,71,65,2
19,95,0,1,72,94,0
19,95,1,1,92,82,1
19,95,0,1,60,85,0
19,95,0,1,75,41,3
32,100,1,1,78,44,3
33,72,1,0,93,49,3
33,72,1,0,53,46,3
30,95,1,1,75,55,2
15,61,0,1,68,54,3
15,61,1,1,60,96,0
15,61,1,1,62,44,3
15,61,1,1,66,67,2
15,61,1,1,72,58,2
15,61,0,2,68,54,3
15,61,1,2,60,96,0
15,61,1,2,62,44,3
15,61,1,2,66,67,2
15,61,1,2,72,58,2
28,76,1,0,85,90,0
28,76,1,0,59,92,0
28,76,1,0,56,77,1
28,76,0,0,80,42,3
28,76,1,1,85,90,0
28,76,1,1,59,92,0
28,76,1,1,56,77,1
28,76,0,1,80,42,3
9,97,1,1,72,63,2
9,97,1,1,50,43,3
9,97,1,1,58,89,0
9,97,0,1,86,40,3
9,97,1,1,77,77,1
21,100,0,1,72,42,3
21,100,1,1,67,57,2
21,100,1,1,96,96,0
21,100,0,1,62,92,0
21,100,1,1,63,44,3
7,62,1,1,94,71,1
7,62,0,1,93,80,1
28,94,1,1,53,92,0
28,94,1,2,53,92,0
14,90,1,1,90,75,1
34,81,0,0,73,84,1
27,84,1,1,80,77,1
27,84,0,1,64,92,0
27,84,1,1,55,53,3
32,98,1,1,84,68,2
32,98,1,1,99,50,3
32,98,1,1,54,62,2
8,95,0,0,96,91,0
8,95,0,0,90,71,1
31,68,1,0,90,84,1
31,68,1,0,63,68,2
31,68,1,0,67,62,2
31,68,1,1,90,84,1
31,68,1,1,63,68,2
31,68,1,1,67,62,2
11,67,1,0,95,55,2
11,67,0,0,62,91,0
11,67,0,0,54,95,0
11,67,1,2,95,55,2
11,67,0,2,62,91,0
11,67,0,2,54,95,0
24,99,0,1,51,42,3
22,62,1,1,53,97,0
22,62,1,0,53,97,0
23,72,0,1,95,82,1
23,72,1,1,75,78,1
23,72,1,1,80,47,3
23,72,0,0,95,82,1
23,72,1,0,75,78,1
23,72,1,0,80,47,3
19,74,0,2,83,97,0
19,74,1,2,91,63,2
19,74,1,2,72,49,3
19,74,0,2,61,96,0
19,74,0,1,83,97,0
19,74,1,1,91,63,2
19,74,1,1,72,49,3
19,74,0,1,61,96,0
7,99,1,0,73,48,3
33,66,0,1,98,95,0
12,80,1,2,54,42,3
12,80,1,2,98,60,2
12,80,1,2,91,67,2
12,80,0,2,51,87,0
12,80,1,2,95,54,3
12,80,1,1,54,42,3
12,80,1,1,98,60,2
12,80,1,1,91,67,2
12,80,0,1,51,87,0
12,80,1,1,95,54,3
13,79,0,0,90,86,0
13,79,0,0,68,64,2
13,79,1,0,73,76,1
13,79,1,0,96,41,3
13,79,0,0,60,65,2
13,79,0,2,90,86,0
13,79,0,2,68,64,2
13,79,1,2,73,76,1
13,79,1,2,96,41,3
13,79,0,2,60,65,2
13,79,0,1,90,86,0
13,79,0,1,68,64,2
13,79,1,1,73,76,1
13,79,1,1,96,41,3
13,79,0,1,60,65,2
27,98,1,0,75,96,0
27,98,0,0,76,54,3
27,98,1,0,59,47,3
35,68,1,1,67,61,2
35,68,1,1,82,88,0
35,68,0,1,56,89,0
17,85,0,1,51,64,2
17,85,0,1,82,70,1
28,95,1,2,81,43,3
28,95,0,2,96,100,0
28,95,1,2,62,48,3
28,95,0,2,91,50,3
28,95,1,1,81,43,3
28,95,0,1,96,100,0
28,95,1,1,62,48,3
28,95,0,1,91,50,3
28,95,1,0,81,43,3
28,95,0,0,96,100,0
28,95,1,0,62,48,3
28,95,0,0,91,50,3
11,76,1,0,55,92,0
11,76,1,0,68,49,3
11,76,0,0,81,55,2
11,76,1,2,55,92,0
11,76,1,2,68,49,3
11,76,0,2,81,55,2
7,92,1,1,76,66,2
7,92,1,1,57,87,0
7,92,1,1,78,94,0
7,92,1,1,56,54,3
7,92,0,1,78,67,2
